Store,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
23,2011-08-05,"14,16,345",0,70,3.9,136,5
23,2011-08-12,"13,80,952",0,70,3.9,136,5
23,2011-08-19,"14,53,417",0,67,3.8,136,5
23,2011-08-26,"16,37,266",0,67,3.8,136,5
23,2011-09-02,"14,64,296",0,65,3.8,136,5
23,2011-09-09,"14,23,290",1,66,3.8,136,5
23,2011-09-16,"12,53,329",0,61,3.8,136,5
23,2011-09-23,"12,89,083",0,57,3.8,136,5
23,2011-09-30,"12,75,598",0,65,3.7,136,5
23,2011-10-07,"14,63,502",0,49,3.6,136,4
23,2011-10-14,"12,57,778",0,57,3.6,137,4
23,2011-10-21,"14,41,033",0,52,3.6,137,4
23,2011-10-28,"14,07,192",0,43,3.6,136,4
23,2011-11-04,"14,28,436",0,39,3.6,136,4
23,2011-11-11,"14,36,941",0,44,3.6,136,4
23,2011-11-18,"13,45,632",0,45,3.6,136,4
23,2011-11-25,"20,57,060",1,35,3.5,136,4
23,2011-12-02,"15,52,887",0,44,3.5,136,4
23,2011-12-09,"18,41,174",0,36,3.5,137,4
23,2011-12-16,"21,73,621",0,33,3.4,137,4
23,2011-12-23,"25,87,953",0,28,3.4,137,4
23,2011-12-30,"12,13,487",1,22,3.4,137,4
23,2012-01-06,"11,50,663",0,24,3.4,137,4
23,2012-01-13,"10,31,451",0,28,3.5,137,4
23,2012-01-20,"11,46,992",0,15,3.5,137,4
23,2012-01-27,"10,37,476",0,26,3.6,137,4
23,2012-02-03,"12,61,873",0,30,3.6,137,4
23,2012-02-10,"13,58,444",1,27,3.7,137,4
23,2012-02-17,"13,65,547",0,27,3.7,137,4
23,2012-02-24,"12,72,948",0,31,3.8,137,4
23,2012-03-02,"13,22,852",0,26,3.8,137,4
23,2012-03-09,"12,92,725",0,33,3.9,138,4
23,2012-03-16,"12,58,364",0,41,3.9,138,4
23,2012-03-23,"12,88,154",0,58,3.9,138,4
23,2012-03-30,"12,61,965",0,37,3.9,138,4
23,2012-04-06,"16,04,606",0,37,4,138,4
23,2012-04-13,"12,31,753",0,42,4,138,4
23,2012-04-20,"12,87,899",0,57,4,138,4
23,2012-04-27,"12,77,759",0,45,4,138,4
23,2012-05-04,"13,17,380",0,46,4,138,4
23,2012-05-11,"13,21,914",0,53,3.9,138,4
23,2012-05-18,"13,32,952",0,58,3.9,138,4
23,2012-05-25,"15,52,935",0,66,3.9,138,4
23,2012-06-01,"14,76,144",0,66,3.8,138,4
23,2012-06-08,"15,68,049",0,57,3.7,138,4
23,2012-06-15,"15,43,668",0,65,3.7,138,4
23,2012-06-22,"15,22,043",0,72,3.6,138,4
23,2012-06-29,"14,51,782",0,64,3.6,138,4
23,2012-07-06,"15,45,370",0,71,3.5,138,4
23,2012-07-13,"13,84,922",0,69,3.6,138,4
23,2012-07-20,"13,81,339",0,71,3.6,138,4
23,2012-07-27,"13,22,932",0,69,3.7,138,4
23,2012-08-03,"14,16,926",0,72,3.7,138,4
23,2012-08-10,"14,36,312",0,71,3.8,138,4
23,2012-08-17,"15,10,131",0,70,3.8,138,4
23,2012-08-24,"17,02,221",0,65,3.9,138,4
23,2012-08-31,"15,77,469",0,68,3.9,138,4
23,2012-09-07,"14,27,162",1,67,3.9,138,4
23,2012-09-14,"12,79,042",0,61,4,139,4
23,2012-09-21,"13,38,628",0,57,4.1,139,4
23,2012-09-28,"13,19,035",0,54,4,139,4
23,2012-10-05,"14,64,617",0,57,4,139,4
23,2012-10-12,"14,12,925",0,48,4,139,4
23,2012-10-19,"13,63,156",0,48,4,139,4
23,2012-10-26,"13,47,455",0,51,3.9,139,4
24,2010-02-05,"13,88,726",0,22,3,132,8
24,2010-02-12,"14,14,107",1,26,2.9,132,8
24,2010-02-19,"13,85,362",0,31,2.9,132,8
24,2010-02-26,"11,58,723",0,34,2.9,132,8
24,2010-03-05,"14,12,387",0,37,2.9,132,8
24,2010-03-12,"13,09,340",0,42,2.9,132,8
24,2010-03-19,"12,22,511",0,46,3,132,8
24,2010-03-26,"12,58,312",0,49,3,132,8
24,2010-04-02,"14,78,321",0,45,3,132,8
24,2010-04-09,"13,79,580",0,62,3,132,8
24,2010-04-16,"12,68,267",0,51,3,132,8
24,2010-04-23,"12,64,117",0,51,3,132,8
24,2010-04-30,"12,59,877",0,51,3,132,8
24,2010-05-07,"14,09,705",0,67,3.1,132,8
24,2010-05-14,"13,46,783",0,51,3.1,132,8
24,2010-05-21,"12,83,483",0,60,3.1,132,8
24,2010-05-28,"14,73,868",0,70,3,132,8
24,2010-06-04,"15,66,669",0,72,3,132,8
24,2010-06-11,"13,75,458",0,65,3,132,8
24,2010-06-18,"13,54,168",0,67,2.9,132,8
24,2010-06-25,"13,99,074",0,75,3,132,8
24,2010-07-02,"15,63,388",0,71,3,133,8
24,2010-07-09,"16,65,503",0,79,2.9,133,8
24,2010-07-16,"14,18,697",0,77,2.9,133,8
24,2010-07-23,"13,33,740",0,75,2.9,133,8
24,2010-07-30,"13,87,518",0,76,2.9,133,8
24,2010-08-06,"14,42,819",0,75,2.9,133,8
24,2010-08-13,"13,84,244",0,74,2.9,133,8
24,2010-08-20,"13,75,308",0,72,2.9,133,8
24,2010-08-27,"13,50,059",0,67,2.9,133,8
24,2010-09-03,"13,66,382",0,74,2.9,133,8
24,2010-09-10,"14,74,499",1,67,2.8,133,8
24,2010-09-17,"12,73,295",0,60,2.8,133,8
24,2010-09-24,"11,69,413",0,64,2.8,133,8
24,2010-10-01,"12,15,273",0,67,2.8,133,8
24,2010-10-08,"13,61,945",0,55,2.9,133,8
24,2010-10-15,"13,00,807",0,53,3,133,8
24,2010-10-22,"12,34,875",0,49,3,133,8
24,2010-10-29,"12,44,926",0,57,3.1,133,8
24,2010-11-05,"12,85,358",0,42,3,133,8
24,2010-11-12,"13,12,877",0,42,3.1,133,8
24,2010-11-19,"12,77,151",0,46,3.1,133,8
24,2010-11-26,"17,79,277",1,42,3.2,133,8
24,2010-12-03,"14,13,303",0,37,3.2,133,8
24,2010-12-10,"15,93,013",0,27,3.3,133,8
24,2010-12-17,"16,63,526",0,28,3.3,133,8
24,2010-12-24,"23,86,016",0,28,3.3,133,8
24,2010-12-31,"12,08,600",1,26,3.3,133,8
24,2011-01-07,"11,78,642",0,31,3.4,133,8
24,2011-01-14,"11,67,740",0,22,3.4,133,8
24,2011-01-21,"11,07,170",0,24,3.4,133,8
24,2011-01-28,"11,26,921",0,18,3.4,133,8
24,2011-02-04,"12,25,182",0,24,3.4,133,8
24,2011-02-11,"13,41,241",1,27,3.4,133,8
24,2011-02-18,"13,60,150",0,34,3.4,133,8
24,2011-02-25,"12,35,121",0,26,3.5,133,8
24,2011-03-04,"13,46,995",0,31,3.6,134,8
24,2011-03-11,"12,53,219",0,40,3.8,134,8
24,2011-03-18,"11,68,397",0,43,3.8,134,8
24,2011-03-25,"11,58,693",0,37,3.8,134,8
24,2011-04-01,"11,63,803",0,36,3.8,134,8
24,2011-04-08,"12,73,670",0,45,3.9,134,8
24,2011-04-15,"12,45,577",0,52,4,134,8
24,2011-04-22,"13,72,485",0,46,4.1,134,8
24,2011-04-29,"11,97,761",0,60,4.1,134,8
24,2011-05-06,"13,39,630",0,56,4.2,135,8
24,2011-05-13,"13,11,950",0,58,4.2,135,8
24,2011-05-20,"12,34,282",0,60,4.2,135,8
24,2011-05-27,"13,11,154",0,66,4.1,135,8
24,2011-06-03,"15,54,838",0,73,4.1,135,8
24,2011-06-10,"13,73,842",0,70,4,135,8
24,2011-06-17,"13,20,359",0,64,4,135,8
24,2011-06-24,"13,04,851",0,69,4,135,8
24,2011-07-01,"14,45,597",0,70,3.9,135,8
24,2011-07-08,"15,67,340",0,73,3.9,136,8
24,2011-07-15,"13,56,939",0,74,3.9,136,8
24,2011-07-22,"13,57,672",0,79,4,136,8
24,2011-07-29,"13,10,973",0,75,4,136,8
24,2011-08-05,"14,17,617",0,75,4,136,8
24,2011-08-12,"14,02,818",0,73,4,136,8
24,2011-08-19,"13,52,040",0,70,3.9,136,8
24,2011-08-26,"14,02,372",0,70,3.9,136,8
24,2011-09-02,"11,96,105",0,68,3.9,136,8
24,2011-09-09,"15,27,455",1,68,3.9,136,8
24,2011-09-16,"12,27,536",0,66,3.9,136,8
24,2011-09-23,"12,32,376",0,61,3.9,136,8
24,2011-09-30,"12,46,243",0,68,3.9,136,8
24,2011-10-07,"14,05,914",0,54,3.8,136,8
24,2011-10-14,"13,33,315",0,60,3.7,137,8
24,2011-10-21,"12,83,563",0,57,3.8,137,8
24,2011-10-28,"13,07,143",0,48,3.8,136,8
24,2011-11-04,"13,85,860",0,40,3.7,136,8
24,2011-11-11,"14,25,079",0,47,3.7,136,8
24,2011-11-18,"12,97,536",0,48,3.7,136,8
24,2011-11-25,"17,61,236",1,42,3.7,136,8
24,2011-12-02,"13,35,647",0,47,3.7,136,8
24,2011-12-09,"15,29,616",0,42,3.6,137,8
24,2011-12-16,"16,24,994",0,36,3.6,137,8
24,2011-12-23,"21,68,344",0,37,3.6,137,8
24,2011-12-30,"13,63,973",1,33,3.6,137,8
24,2012-01-06,"12,51,582",0,33,3.6,137,9
24,2012-01-13,"11,55,594",0,37,3.7,137,9
24,2012-01-20,"11,51,994",0,26,3.7,137,9
24,2012-01-27,"10,57,290",0,32,3.7,137,9
24,2012-02-03,"12,49,697",0,39,3.8,137,9
24,2012-02-10,"14,03,461",1,34,3.8,137,9
24,2012-02-17,"13,26,370",0,34,3.9,137,9
24,2012-02-24,"13,03,233",0,37,3.9,137,9
24,2012-03-02,"12,13,994",0,35,4,137,9
24,2012-03-09,"13,25,836",0,42,4,138,9
24,2012-03-16,"12,39,299",0,49,4,138,9
24,2012-03-23,"12,21,724",0,60,4.1,138,9
24,2012-03-30,"12,30,106",0,47,4.1,138,9
24,2012-04-06,"15,24,734",0,45,4.1,138,9
24,2012-04-13,"12,85,784",0,49,4.2,138,9
24,2012-04-20,"12,08,654",0,61,4.2,138,9
24,2012-04-27,"11,94,335",0,49,4.2,138,9
24,2012-05-04,"13,06,552",0,52,4.1,138,9
24,2012-05-11,"13,55,392",0,59,4.1,138,9
24,2012-05-18,"12,98,810",0,63,4,138,9
24,2012-05-25,"14,07,898",0,66,4,138,9
24,2012-06-01,"14,67,722",0,72,3.9,138,9
24,2012-06-08,"14,06,313",0,60,3.9,138,9
24,2012-06-15,"13,64,446",0,68,3.8,138,9
24,2012-06-22,"14,34,710",0,72,3.7,138,9
24,2012-06-29,"14,28,870",0,70,3.7,138,9
24,2012-07-06,"16,45,098",0,77,3.6,138,9
24,2012-07-13,"14,05,476",0,75,3.7,138,9
24,2012-07-20,"13,94,299",0,76,3.7,138,9
24,2012-07-27,"13,07,339",0,74,3.8,138,9
24,2012-08-03,"14,40,374",0,73,3.8,138,9
24,2012-08-10,"14,97,055",0,76,3.9,138,9
24,2012-08-17,"13,97,971",0,73,4,138,9
24,2012-08-24,"13,03,727",0,68,4,138,9
24,2012-08-31,"13,44,559",0,71,4,138,9
24,2012-09-07,"14,77,135",1,73,4.1,138,9
24,2012-09-14,"12,42,910",0,64,4.1,139,9
24,2012-09-21,"12,61,158",0,61,4.2,139,9
24,2012-09-28,"12,59,278",0,59,4.2,139,9
24,2012-10-05,"14,16,721",0,60,4.2,139,9
24,2012-10-12,"14,16,301",0,52,4.2,139,9
24,2012-10-19,"12,55,415",0,53,4.2,139,9
24,2012-10-26,"13,07,182",0,55,4.1,139,9
25,2010-02-05,"6,77,232",0,21,2.8,204,8
25,2010-02-12,"5,83,364",1,20,2.8,204,8
25,2010-02-19,"6,76,261",0,24,2.7,204,8
25,2010-02-26,"6,28,517",0,29,2.8,204,8
25,2010-03-05,"6,65,750",0,29,2.8,204,8
25,2010-03-12,"6,60,620",0,40,2.8,205,8
25,2010-03-19,"6,59,796",0,45,2.8,204,8
25,2010-03-26,"6,96,688",0,46,2.9,204,8
25,2010-04-02,"8,22,486",0,47,2.9,204,8
25,2010-04-09,"7,12,648",0,61,2.9,204,8
25,2010-04-16,"7,15,312",0,52,2.9,204,8
25,2010-04-23,"6,94,532",0,46,2.9,204,8
25,2010-04-30,"7,06,924",0,51,2.9,204,8
25,2010-05-07,"7,24,469",0,64,3,204,8
25,2010-05-14,"6,98,074",0,50,3,204,8
25,2010-05-21,"7,04,113",0,57,3,204,8
25,2010-05-28,"7,92,443",0,69,2.9,204,8
25,2010-06-04,"7,64,155",0,69,2.8,204,8
25,2010-06-11,"7,37,163",0,64,2.8,205,8
25,2010-06-18,"7,80,445",0,70,2.8,205,8
25,2010-06-25,"7,37,569",0,72,2.8,205,8
25,2010-07-02,"7,59,408",0,66,2.8,204,8
25,2010-07-09,"7,19,591",0,75,2.8,204,8
25,2010-07-16,"7,26,998",0,73,2.8,204,8
25,2010-07-23,"6,65,291",0,75,2.8,204,8
25,2010-07-30,"6,82,124",0,72,2.8,205,8
25,2010-08-06,"6,99,464",0,72,2.8,205,8
25,2010-08-13,"6,86,072",0,73,2.8,205,8
25,2010-08-20,"7,24,500",0,72,2.8,205,8
25,2010-08-27,"7,11,462",0,67,2.8,205,8
25,2010-09-03,"6,85,700",0,71,2.7,205,8
25,2010-09-10,"6,55,812",1,61,2.7,205,8
25,2010-09-17,"6,28,990",0,60,2.7,205,8
25,2010-09-24,"6,07,819",0,65,2.7,205,8
25,2010-10-01,"6,58,640",0,58,2.7,205,7
25,2010-10-08,"6,74,284",0,48,2.8,205,7
25,2010-10-15,"6,16,095",0,54,2.9,205,7
25,2010-10-22,"6,61,644",0,47,2.9,205,7
25,2010-10-29,"6,74,458",0,56,2.9,205,7
25,2010-11-05,"6,96,315",0,39,2.9,205,7
25,2010-11-12,"7,13,250",0,41,2.9,205,7
25,2010-11-19,"7,18,057",0,43,3,205,7
25,2010-11-26,"11,15,241",1,43,3,205,7
25,2010-12-03,"8,85,573",0,32,3,205,7
25,2010-12-10,"9,64,729",0,23,3.1,205,7
25,2010-12-17,"10,47,708",0,22,3.1,205,7
25,2010-12-24,"12,95,391",0,23,3.1,205,7
25,2010-12-31,"6,23,093",1,26,3.2,205,7
25,2011-01-07,"5,58,795",0,29,3.2,205,7
25,2011-01-14,"5,72,361",0,18,3.2,205,7
25,2011-01-21,"5,68,094",0,23,3.2,205,7
25,2011-01-28,"6,00,449",0,19,3.2,205,7
25,2011-02-04,"6,39,830",0,24,3.2,206,7
25,2011-02-11,"6,15,667",1,21,3.2,206,7
25,2011-02-18,"6,34,637",0,38,3.2,206,7
25,2011-02-25,"5,70,816",0,28,3.3,207,7
25,2011-03-04,"6,40,912",0,32,3.4,207,7
25,2011-03-11,"5,99,828",0,37,3.6,207,7
25,2011-03-18,"6,03,394",0,41,3.6,207,7
25,2011-03-25,"6,16,324",0,39,3.6,208,7
25,2011-04-01,"6,18,378",0,29,3.6,208,7
25,2011-04-08,"6,48,606",0,42,3.7,208,7
25,2011-04-15,"6,74,562",0,51,3.8,208,7
25,2011-04-22,"7,56,588",0,46,3.9,208,7
25,2011-04-29,"6,49,245",0,58,4,209,7
25,2011-05-06,"6,59,447",0,50,4,209,7
25,2011-05-13,"6,84,783",0,60,4.1,209,7
25,2011-05-20,"6,77,971",0,57,4.1,209,7
25,2011-05-27,"7,18,374",0,67,4,209,7
25,2011-06-03,"7,37,552",0,71,3.9,208,7
25,2011-06-10,"7,40,260",0,71,3.9,208,7
25,2011-06-17,"7,17,373",0,64,3.8,208,7
25,2011-06-24,"6,99,270",0,71,3.8,208,7
25,2011-07-01,"7,06,207",0,67,3.7,208,7
25,2011-07-08,"6,98,530",0,72,3.7,208,7
25,2011-07-15,"6,80,510",0,73,3.8,209,7
25,2011-07-22,"6,70,855",0,78,3.8,209,7
25,2011-07-29,"6,68,391",0,75,3.8,209,7
25,2011-08-05,"6,79,706",0,74,3.8,209,7
25,2011-08-12,"6,67,130",0,71,3.8,209,7
25,2011-08-19,"6,88,959",0,68,3.7,209,7
25,2011-08-26,"7,26,423",0,67,3.7,209,7
25,2011-09-02,"6,99,779",0,67,3.7,209,7
25,2011-09-09,"6,73,248",1,68,3.7,209,7
25,2011-09-16,"6,28,720",0,62,3.7,209,7
25,2011-09-23,"6,20,886",0,60,3.7,209,7
25,2011-09-30,"6,39,160",0,61,3.6,210,7
25,2011-10-07,"6,71,523",0,51,3.6,210,7
25,2011-10-14,"6,46,915",0,59,3.5,210,7
25,2011-10-21,"6,90,676",0,50,3.6,211,7
25,2011-10-28,"7,24,444",0,46,3.6,211,7
25,2011-11-04,"7,18,394",0,41,3.6,211,7
25,2011-11-11,"7,19,235",0,45,3.5,211,7
25,2011-11-18,"7,28,526",0,46,3.5,211,7
25,2011-11-25,"11,16,211",1,43,3.5,211,7
25,2011-12-02,"8,78,315",0,43,3.5,212,7
25,2011-12-09,"9,16,446",0,39,3.4,212,7
25,2011-12-16,"9,97,502",0,33,3.4,212,7
25,2011-12-23,"12,90,533",0,37,3.4,212,7
25,2011-12-30,"6,83,665",1,32,3.4,212,7
25,2012-01-06,"6,36,419",0,30,3.4,213,7
25,2012-01-13,"6,14,764",0,35,3.5,213,7
25,2012-01-20,"5,94,745",0,24,3.5,213,7
25,2012-01-27,"5,89,554",0,32,3.6,213,7
25,2012-02-03,"6,42,776",0,35,3.6,213,7
25,2012-02-10,"6,58,984",1,32,3.6,213,7
25,2012-02-17,"6,54,088",0,32,3.7,213,7
25,2012-02-24,"6,13,501",0,36,3.7,213,7
25,2012-03-02,"6,43,156",0,36,3.8,214,7
25,2012-03-09,"6,43,712",0,37,3.8,214,7
25,2012-03-16,"6,38,204",0,51,3.9,214,7
25,2012-03-23,"6,72,832",0,63,3.9,214,7
25,2012-03-30,"6,84,349",0,48,4,214,7
25,2012-04-06,"7,91,357",0,45,4,214,7
25,2012-04-13,"6,58,692",0,42,4,214,7
25,2012-04-20,"6,61,566",0,57,4,214,7
25,2012-04-27,"6,55,157",0,44,4,214,7
25,2012-05-04,"6,96,422",0,59,4,214,7
25,2012-05-11,"7,39,866",0,59,3.9,215,7
25,2012-05-18,"7,17,207",0,58,3.8,215,7
25,2012-05-25,"7,83,371",0,68,3.8,215,7
25,2012-06-01,"6,94,766",0,70,3.7,215,7
25,2012-06-08,"7,30,254",0,58,3.7,215,7
25,2012-06-15,"7,53,861",0,68,3.6,215,7
25,2012-06-22,"7,21,602",0,74,3.6,215,7
25,2012-06-29,"7,18,891",0,70,3.5,215,7
25,2012-07-06,"7,53,386",0,76,3.5,215,7
25,2012-07-13,"7,14,094",0,74,3.5,215,7
25,2012-07-20,"6,85,677",0,74,3.6,215,7
25,2012-07-27,"6,59,110",0,73,3.6,215,7
25,2012-08-03,"7,09,725",0,72,3.7,215,7
25,2012-08-10,"7,10,497",0,72,3.7,215,7
25,2012-08-17,"7,28,468",0,67,3.8,215,7
25,2012-08-24,"7,56,528",0,65,3.8,215,7
25,2012-08-31,"7,14,829",0,69,3.9,215,7
25,2012-09-07,"6,71,483",1,73,3.9,215,7
25,2012-09-14,"6,57,242",0,61,3.9,215,7
25,2012-09-21,"6,64,745",0,58,4,216,7
25,2012-09-28,"6,83,301",0,55,4,216,7
25,2012-10-05,"6,99,537",0,58,4,216,7
25,2012-10-12,"6,97,317",0,44,4,216,7
25,2012-10-19,"6,85,532",0,52,4,216,7
25,2012-10-26,"6,88,941",0,57,3.9,216,7
26,2010-02-05,"10,34,119",0,10,2.8,132,8
26,2010-02-12,"10,15,684",1,18,2.8,132,8
26,2010-02-19,"9,99,349",0,23,2.7,132,8
26,2010-02-26,"8,55,385",0,27,2.8,132,8
26,2010-03-05,"10,05,670",0,29,2.8,132,8
26,2010-03-12,"9,63,382",0,31,2.8,132,8
26,2010-03-19,"9,03,367",0,35,2.8,132,8
26,2010-03-26,"8,93,613",0,35,2.8,132,8
26,2010-04-02,"10,29,849",0,37,2.8,132,9
26,2010-04-09,"10,22,294",0,50,2.8,132,9
26,2010-04-16,"9,05,548",0,37,2.9,132,9
26,2010-04-23,"8,81,931",0,40,2.9,132,9
26,2010-04-30,"9,04,504",0,41,2.9,132,9
26,2010-05-07,"10,74,480",0,55,3,132,9
26,2010-05-14,"9,72,664",0,39,3,132,9
26,2010-05-21,"9,86,765",0,51,3,132,9
26,2010-05-28,"10,69,852",0,62,2.9,132,9
26,2010-06-04,"10,03,203",0,58,2.9,132,9
26,2010-06-11,"10,73,863",0,52,2.8,132,9
26,2010-06-18,"10,01,287",0,54,2.8,132,9
26,2010-06-25,"9,76,242",0,64,2.8,132,9
26,2010-07-02,"10,78,455",0,59,2.8,133,8
26,2010-07-09,"11,22,357",0,71,2.8,133,8
26,2010-07-16,"10,28,152",0,68,2.8,133,8
26,2010-07-23,"9,71,616",0,65,2.8,133,8
26,2010-07-30,"10,05,324",0,64,2.8,133,8
26,2010-08-06,"11,25,330",0,63,2.8,133,8
26,2010-08-13,"10,11,938",0,62,2.8,133,8
26,2010-08-20,"10,07,385",0,63,2.8,133,8
26,2010-08-27,"9,77,323",0,57,2.8,133,8
26,2010-09-03,"10,37,550",0,67,2.7,133,8
26,2010-09-10,"10,42,226",1,55,2.7,133,8
26,2010-09-17,"9,23,474",0,50,2.7,133,8
26,2010-09-24,"8,68,636",0,52,2.7,133,8
26,2010-10-01,"9,23,222",0,58,2.7,133,8
26,2010-10-08,"10,01,070",0,47,2.8,133,8
26,2010-10-15,"9,37,957",0,40,2.9,133,8
26,2010-10-22,"9,16,523",0,36,2.9,133,8
26,2010-10-29,"8,95,070",0,40,2.9,133,8
26,2010-11-05,"9,70,225",0,31,2.9,133,8
26,2010-11-12,"9,71,193",0,38,3,133,8
26,2010-11-19,"9,01,973",0,37,3,133,8
26,2010-11-26,"12,86,834",1,28,3.1,133,8
26,2010-12-03,"10,16,144",0,28,3.1,133,8
26,2010-12-10,"11,49,612",0,17,3.1,133,8
26,2010-12-17,"11,96,813",0,21,3.1,133,8
26,2010-12-24,"15,73,982",0,22,3.2,133,8
26,2010-12-31,"8,77,268",1,19,3.2,133,8
26,2011-01-07,"9,38,149",0,21,3.2,133,8
26,2011-01-14,"8,12,323",0,17,3.2,133,8
26,2011-01-21,"8,09,833",0,13,3.2,133,8
26,2011-01-28,"8,17,485",0,6,3.2,133,8
26,2011-02-04,"9,11,807",0,11,3.2,133,8
26,2011-02-11,"10,10,711",1,15,3.3,133,8
26,2011-02-18,"9,81,978",0,20,3.3,133,8
26,2011-02-25,"9,10,298",0,16,3.3,133,8
26,2011-03-04,"9,45,643",0,14,3.4,134,8
26,2011-03-11,"9,46,615",0,28,3.6,134,8
26,2011-03-18,"8,87,426",0,32,3.6,134,8
26,2011-03-25,"8,66,567",0,23,3.6,134,8
26,2011-04-01,"8,49,232",0,23,3.6,134,8
26,2011-04-08,"9,85,230",0,29,3.7,134,8
26,2011-04-15,"8,63,266",0,39,3.8,134,8
26,2011-04-22,"9,21,701",0,34,3.9,134,8
26,2011-04-29,"8,73,450",0,47,4,134,8
26,2011-05-06,"10,24,778",0,45,4.1,135,8
26,2011-05-13,"9,41,009",0,48,4.1,135,8
26,2011-05-20,"9,38,335",0,49,4.1,135,8
26,2011-05-27,"9,96,724",0,57,4,135,8
26,2011-06-03,"10,54,454",0,60,4,135,8
26,2011-06-10,"10,94,059",0,60,3.9,135,8
26,2011-06-17,"9,81,646",0,55,3.9,135,8
26,2011-06-24,"9,97,475",0,57,3.9,135,8
26,2011-07-01,"10,70,119",0,60,3.8,135,8
26,2011-07-08,"11,33,807",0,63,3.8,136,8
26,2011-07-15,"10,21,535",0,64,3.8,136,8
26,2011-07-22,"10,17,868",0,70,3.9,136,8
26,2011-07-29,"10,05,361",0,63,3.9,136,8
26,2011-08-05,"11,07,552",0,63,3.9,136,8
26,2011-08-12,"10,87,645",0,63,3.9,136,8
26,2011-08-19,"10,21,767",0,61,3.8,136,8
26,2011-08-26,"10,64,618",0,61,3.8,136,8
26,2011-09-02,"10,40,143",0,60,3.8,136,8
26,2011-09-09,"10,69,711",1,61,3.8,136,8
26,2011-09-16,"9,51,570",0,55,3.8,136,8
26,2011-09-23,"9,23,645",0,51,3.8,136,8
26,2011-09-30,"9,59,340",0,59,3.7,136,8
26,2011-10-07,"11,30,023",0,47,3.6,136,8
26,2011-10-14,"9,87,886",0,54,3.6,137,8
26,2011-10-21,"9,74,907",0,45,3.6,137,8
26,2011-10-28,"9,72,257",0,35,3.6,136,8
26,2011-11-04,"9,88,951",0,32,3.6,136,8
26,2011-11-11,"10,77,640",0,40,3.6,136,8
26,2011-11-18,"9,46,092",0,38,3.6,136,8
26,2011-11-25,"12,82,320",1,31,3.5,136,8
26,2011-12-02,"10,12,498",0,37,3.5,136,8
26,2011-12-09,"11,48,987",0,34,3.5,137,8
26,2011-12-16,"12,04,808",0,28,3.4,137,8
26,2011-12-23,"15,15,175",0,23,3.4,137,8
26,2011-12-30,"9,72,834",1,19,3.4,137,8
26,2012-01-06,"9,71,558",0,23,3.4,137,7
26,2012-01-13,"8,36,306",0,26,3.5,137,7
26,2012-01-20,"8,38,752",0,15,3.5,137,7
26,2012-01-27,"8,20,060",0,24,3.6,137,7
26,2012-02-03,"9,39,158",0,25,3.6,137,7
26,2012-02-10,"10,81,006",1,24,3.7,137,7
26,2012-02-17,"9,65,789",0,24,3.7,137,7
26,2012-02-24,"9,17,924",0,28,3.8,137,7
26,2012-03-02,"9,55,642",0,22,3.8,137,7
26,2012-03-09,"10,28,569",0,29,3.9,138,7
26,2012-03-16,"9,19,503",0,35,3.9,138,7
26,2012-03-23,"8,74,791",0,50,3.9,138,7
26,2012-03-30,"9,22,018",0,33,3.9,138,7
26,2012-04-06,"11,16,829",0,33,4,138,7
26,2012-04-13,"8,89,670",0,37,4,138,7
26,2012-04-20,"9,23,600",0,51,4,138,7
26,2012-04-27,"9,11,969",0,44,4,138,7
26,2012-05-04,"9,46,573",0,40,4,138,7
26,2012-05-11,"10,62,549",0,47,3.9,138,7
26,2012-05-18,"9,78,083",0,53,3.9,138,7
26,2012-05-25,"10,67,311",0,58,3.9,138,7
26,2012-06-01,"10,15,853",0,59,3.8,138,7
26,2012-06-08,"11,06,177",0,49,3.7,138,7
26,2012-06-15,"10,29,248",0,58,3.7,138,7
26,2012-06-22,"10,56,283",0,63,3.6,138,7
26,2012-06-29,"10,51,190",0,61,3.6,138,7
26,2012-07-06,"11,80,471",0,65,3.5,138,7
26,2012-07-13,"10,63,150",0,64,3.6,138,7
26,2012-07-20,"10,49,626",0,67,3.6,138,7
26,2012-07-27,"10,31,745",0,64,3.7,138,7
26,2012-08-03,"10,90,915",0,66,3.7,138,7
26,2012-08-10,"11,21,477",0,67,3.8,138,7
26,2012-08-17,"10,68,293",0,66,3.8,138,7
26,2012-08-24,"10,22,704",0,62,3.9,138,7
26,2012-08-31,"10,53,496",0,64,3.9,138,7
26,2012-09-07,"10,81,874",1,62,3.9,138,7
26,2012-09-14,"9,86,132",0,58,4,139,7
26,2012-09-21,"9,61,084",0,53,4.1,139,7
26,2012-09-28,"9,64,726",0,51,4,139,7
26,2012-10-05,"10,95,504",0,54,4,139,7
26,2012-10-12,"10,44,640",0,45,4,139,7
26,2012-10-19,"9,75,578",0,44,4,139,7
26,2012-10-26,"9,58,620",0,47,3.9,139,7
27,2010-02-05,"18,74,290",0,27,3,135,8
27,2010-02-12,"17,45,363",1,30,2.9,135,8
27,2010-02-19,"19,45,070",0,32,2.9,135,8
27,2010-02-26,"13,90,934",0,36,2.9,136,8
27,2010-03-05,"13,13,730",0,38,2.9,136,8
27,2010-03-12,"19,25,113",0,46,2.9,136,8
27,2010-03-19,"17,00,628",0,49,3,136,8
27,2010-03-26,"18,36,715",0,52,3,136,8
27,2010-04-02,"20,53,953",0,47,3,136,8
27,2010-04-09,"19,55,814",0,63,3,136,8
